user-id,game-title,behaviour-name,values
234108053,735,play,1.6
234108053,1588,purchase,1.0
234108053,1588,play,0.4
234108053,248,purchase,1.0
234108053,574,purchase,1.0
234108053,1473,purchase,1.0
71704418,1588,purchase,1.0
71704418,1588,play,1.2
295202708,1588,purchase,1.0
295202708,1588,play,0.4
236911498,4013,purchase,1.0
236911498,4013,play,33.0
236245395,4013,purchase,1.0
236245395,4013,play,1154.0
163237086,1278,purchase,1.0
163237086,1278,play,37.0
163237086,2329,purchase,1.0
163237086,2329,play,28.0
65394447,4013,purchase,1.0
65394447,4013,play,3.4
115959445,1588,purchase,1.0
115959445,1588,play,18.7
115959445,4194,purchase,1.0
115959445,4194,play,6.5
115959445,2960,purchase,1.0
115959445,2960,play,0.8
225376053,4013,purchase,1.0
225376053,4013,play,16.1
141873792,5105,purchase,1.0
141873792,5105,play,37.0
141873792,2329,purchase,1.0
141873792,2329,play,33.0
141873792,4194,purchase,1.0
141873792,4194,play,4.8
141873792,1588,purchase,1.0
141873792,1588,play,4.7
141873792,814,purchase,1.0
141873792,814,play,4.3
141873792,1278,purchase,1.0
141873792,1278,play,1.8
140825164,1588,purchase,1.0
140825164,1588,play,33.0
140825164,4013,purchase,1.0
140825164,4013,play,20.0
140825164,814,purchase,1.0
140825164,814,play,5.9
140825164,3206,purchase,1.0
140825164,3206,play,3.0
176539817,647,purchase,1.0
176539817,647,play,181.0
176539817,1588,purchase,1.0
176539817,1588,play,66.0
176539817,1278,purchase,1.0
176539817,1278,play,56.0
176539817,814,purchase,1.0
176539817,814,play,48.0
176539817,3206,purchase,1.0
176539817,3206,play,10.0
176539817,1337,purchase,1.0
176539817,1337,play,3.7
176539817,5105,purchase,1.0
176539817,5105,play,1.6
176539817,4191,purchase,1.0
176539817,4191,play,0.9
257422299,814,purchase,1.0
257422299,814,play,2.3
228512803,4013,purchase,1.0
228512803,4013,play,0.9
149689548,4013,purchase,1.0
149689548,4013,play,0.4
182929175,4013,purchase,1.0
182929175,4013,play,2035.0
225176638,814,purchase,1.0
225176638,814,play,12.0
225176638,4013,purchase,1.0
225176638,4013,play,5.6
225176638,1588,purchase,1.0
225176638,1588,play,0.6
225176638,3206,purchase,1.0
225176638,3206,play,0.5
2382003,3095,purchase,1.0
223324734,2329,purchase,1.0
223324734,2329,play,19.0
223324734,1278,purchase,1.0
223324734,1278,play,1.8
303061131,2329,purchase,1.0
303061131,2329,play,66.0
171911285,4013,purchase,1.0
171911285,4013,play,32.0
82418411,1588,purchase,1.0
82418411,1588,play,14.6
82418411,2960,purchase,1.0
120116659,4013,purchase,1.0
120116659,4013,play,2108.0
120116659,1337,purchase,1.0
120116659,1337,play,1.2
256452263,1588,purchase,1.0
256452263,1588,play,13.9
256452263,2329,purchase,1.0
256452263,2329,play,8.5
256452263,1821,purchase,1.0
256452263,1821,play,1.4
256452263,814,purchase,1.0
256452263,814,play,1.2
211357825,4013,purchase,1.0
211357825,4013,play,0.2
241645675,2329,purchase,1.0
241645675,2329,play,3.9
241645675,4551,purchase,1.0
241645675,4551,play,0.2
241645675,3095,purchase,1.0
241645675,248,purchase,1.0
241645675,814,purchase,1.0
180448924,2960,purchase,1.0
32488724,4551,purchase,1.0
32488724,4551,play,55.0
32488724,574,purchase,1.0
32488724,1473,purchase,1.0
243816387,814,purchase,1.0
243816387,814,play,8.1
118792304,4194,purchase,1.0
118792304,4194,play,221.0
118792304,1337,purchase,1.0
118792304,1337,play,22.0
39524248,4551,purchase,1.0
39524248,4551,play,19.5
39524248,1588,purchase,1.0
39524248,1588,play,8.2
39524248,3095,purchase,1.0
39524248,248,purchase,1.0
39524248,574,purchase,1.0
39524248,1473,purchase,1.0
174585005,1588,purchase,1.0
174585005,1588,play,13.0
174585005,814,purchase,1.0
174585005,814,play,3.3
123546767,4013,purchase,1.0
123546767,4013,play,2.4
30115594,3095,purchase,1.0
30115594,3095,play,272.0
30115594,248,purchase,1.0
30115594,248,play,80.0
8334557,3095,purchase,1.0
8334557,574,purchase,1.0
8334557,1473,purchase,1.0
247219864,4013,purchase,1.0
247219864,4013,play,61.0
138259286,4013,purchase,1.0
138259286,4013,play,777.0
138259286,4194,purchase,1.0
138259286,4194,play,0.9
279203738,4013,purchase,1.0
279203738,4013,play,0.6
226357303,4194,purchase,1.0
226357303,4194,play,1.0
162654590,4013,purchase,1.0
162654590,4013,play,13.2
37827989,3095,purchase,1.0
37827989,3095,play,415.0
37827989,5105,purchase,1.0
37827989,5105,play,257.0
37827989,2329,purchase,1.0
37827989,2329,play,182.0
37827989,1588,purchase,1.0
37827989,1588,play,163.0
37827989,1278,purchase,1.0
37827989,1278,play,114.0
37827989,1337,purchase,1.0
37827989,1337,play,21.0
37827989,248,purchase,1.0
37827989,248,play,19.5
37827989,1821,purchase,1.0
37827989,1821,play,8.9
37827989,814,purchase,1.0
37827989,814,play,2.9
37827989,4013,purchase,1.0
37827989,4013,play,2.4
37827989,2960,purchase,1.0
37827989,4194,purchase,1.0
202160372,1588,purchase,1.0
202160372,1588,play,245.0
202160372,4013,purchase,1.0
202160372,4013,play,2.0
48080423,4551,purchase,1.0
48080423,4551,play,17.9
48080423,814,purchase,1.0
48080423,814,play,6.4
48080423,735,purchase,1.0
48080423,735,play,5.2
48080423,4013,purchase,1.0
48080423,4013,play,2.1
48080423,1473,purchase,1.0
48080423,1473,play,0.4
48080423,574,purchase,1.0
275151488,4013,purchase,1.0
275151488,4013,play,0.8
24972502,3095,purchase,1.0
24972502,3095,play,7.7
24972502,248,purchase,1.0
9134079,735,purchase,1.0
9134079,735,play,1.1
9134079,4551,purchase,1.0
9134079,574,purchase,1.0
9134079,1473,purchase,1.0
240964291,814,purchase,1.0
302533082,2329,purchase,1.0
302533082,2329,play,1.8
233595859,4013,purchase,1.0
233595859,4013,play,52.0
233595859,814,purchase,1.0
39795967,248,purchase,1.0
39795967,3095,purchase,1.0
252200924,4013,purchase,1.0
252200924,4013,play,0.5
186814006,4013,purchase,1.0
186814006,4013,play,541.0
292158722,4013,purchase,1.0
292158722,4013,play,4.9
249570072,2329,purchase,1.0
249570072,2329,play,184.0
249570072,1821,purchase,1.0
249570072,1821,play,11.4
249570072,4194,purchase,1.0
249570072,4194,play,8.9
249570072,814,purchase,1.0
249570072,814,play,6.7
249570072,1278,purchase,1.0
249570072,1278,play,3.0
249570072,1588,purchase,1.0
249570072,1588,play,1.7
249570072,2960,purchase,1.0
242866563,4013,purchase,1.0
242866563,4013,play,0.6
96674526,5105,purchase,1.0
96674526,5105,play,14.9
172195770,4013,purchase,1.0
172195770,4013,play,5.4
26090223,4551,purchase,1.0
26090223,4551,play,3.3
26090223,574,purchase,1.0
26090223,1473,purchase,1.0
195840346,4013,purchase,1.0
195840346,4013,play,124.0
205029231,1278,purchase,1.0
205029231,1278,play,168.0
205029231,814,purchase,1.0
205029231,814,play,12.7
241524841,4013,purchase,1.0
241524841,4013,play,27.0
87734805,1588,purchase,1.0
87734805,1588,play,9.0
87734805,1337,purchase,1.0
87734805,1337,play,7.5
87734805,1821,purchase,1.0
87734805,1821,play,2.2
87734805,2329,purchase,1.0
87734805,2329,play,0.5
87734805,4013,purchase,1.0
87734805,4013,play,0.2
87734805,4551,purchase,1.0
87734805,4551,play,0.2
87734805,4191,purchase,1.0
87734805,4191,play,0.1
87734805,1278,purchase,1.0
87734805,574,purchase,1.0
87734805,1473,purchase,1.0
34658438,3095,purchase,1.0
34658438,3095,play,3.6
34658438,248,purchase,1.0
138460230,4013,purchase,1.0
138460230,4013,play,496.0
242836440,4013,purchase,1.0
242836440,4013,play,17.0
104709012,4551,purchase,1.0
104709012,4551,play,12.3
104709012,574,purchase,1.0
104709012,1473,purchase,1.0
178117765,4013,purchase,1.0
178117765,4013,play,1.5
121255383,4551,purchase,1.0
121255383,4551,play,9.2
121255383,4013,purchase,1.0
121255383,4013,play,2.6
121255383,1588,purchase,1.0
121255383,1588,play,1.5
16821928,4551,purchase,1.0
16821928,735,purchase,1.0
16821928,574,purchase,1.0
16821928,1473,purchase,1.0
120143206,4013,purchase,1.0
120143206,4013,play,56.0
229312905,4013,purchase,1.0
229312905,4013,play,687.0
249480143,4013,purchase,1.0
249480143,4013,play,2.5
13565651,5105,purchase,1.0
13565651,5105,play,207.0
13565651,4194,purchase,1.0
13565651,4194,play,58.0
13565651,1588,purchase,1.0
13565651,1588,play,31.0
13565651,4551,purchase,1.0
13565651,4551,play,13.6
13565651,1337,purchase,1.0
13565651,1337,play,11.5
13565651,1278,purchase,1.0
13565651,1278,play,11.4
13565651,2960,purchase,1.0
13565651,2960,play,6.9
13565651,735,purchase,1.0
13565651,735,play,4.9
13565651,4191,purchase,1.0
13565651,4191,play,2.8
13565651,2329,purchase,1.0
13565651,2329,play,1.2
13565651,1473,purchase,1.0
13565651,1473,play,0.2
13565651,574,purchase,1.0
199693744,4013,purchase,1.0
199693744,4013,play,0.2
132800758,4013,purchase,1.0
132800758,4013,play,153.0
134967717,4013,purchase,1.0
134967717,4013,play,431.0
134967717,1337,purchase,1.0
134967717,1337,play,21.0
134967717,735,purchase,1.0
134967717,1473,purchase,1.0
134967717,4191,purchase,1.0
134967717,1821,purchase,1.0
166811621,4013,purchase,1.0
166811621,4013,play,3.7
196437409,4013,purchase,1.0
196437409,4013,play,47.0
28633466,4551,purchase,1.0
28633466,4551,play,0.7
154624403,1588,purchase,1.0
154624403,1588,play,10.5
216674215,1588,purchase,1.0
216674215,1588,play,12.6
216674215,814,purchase,1.0
216674215,814,play,4.3
216674215,3206,purchase,1.0
216674215,3206,play,1.7
119350525,1588,purchase,1.0
119350525,1588,play,2.6
238378861,4194,purchase,1.0
238378861,4194,play,8.1
118859786,2329,purchase,1.0
118859786,2329,play,57.0
118859786,1588,purchase,1.0
118859786,1588,play,1.1
161309693,2960,purchase,1.0
165842250,4013,purchase,1.0
165842250,4013,play,6.3
175612514,4013,purchase,1.0
175612514,4013,play,3.1
102949215,1588,purchase,1.0
102949215,1588,play,19.1
136341868,4013,purchase,1.0
136341868,4013,play,0.5
237036035,4013,purchase,1.0
237036035,4013,play,208.0
237036035,2960,purchase,1.0
237036035,4194,purchase,1.0
69946630,2329,purchase,1.0
69946630,2329,play,902.0
69946630,4013,purchase,1.0
69946630,4013,play,203.0
69946630,3206,purchase,1.0
92322563,5105,purchase,1.0
92322563,5105,play,60.0
262474788,1588,purchase,1.0
262474788,1588,play,1.0
262474788,814,purchase,1.0
262474788,814,play,0.6
262474788,4194,purchase,1.0
149081421,4013,purchase,1.0
149081421,4013,play,1.0
131995566,1588,purchase,1.0
131995566,1588,play,2.5
145078067,4013,purchase,1.0
145078067,4013,play,14.8
65420540,2329,purchase,1.0
65420540,2329,play,349.0
65420540,4551,purchase,1.0
65420540,4551,play,203.0
65420540,4191,purchase,1.0
65420540,4191,play,4.8
65420540,1821,purchase,1.0
65420540,1821,play,4.4
196086652,4013,purchase,1.0
196086652,4013,play,1.6
203746661,4013,purchase,1.0
203746661,4013,play,2223.0
226597231,3206,purchase,1.0
226597231,3206,play,0.2
117036229,1588,purchase,1.0
117036229,1588,play,0.5
35729292,4013,purchase,1.0
35729292,4013,play,1086.0
35729292,2329,purchase,1.0
35729292,2329,play,525.0
35729292,3095,purchase,1.0
35729292,3095,play,370.0
35729292,4551,purchase,1.0
35729292,4551,play,270.0
35729292,1337,purchase,1.0
35729292,1337,play,151.0
35729292,248,purchase,1.0
35729292,248,play,56.0
35729292,1588,purchase,1.0
35729292,1588,play,11.5
35729292,814,purchase,1.0
35729292,814,play,6.7
35729292,4191,purchase,1.0
35729292,4191,play,3.8
35729292,1278,purchase,1.0
35729292,1278,play,0.8
35729292,574,purchase,1.0
35729292,574,play,0.2
35729292,735,purchase,1.0
35729292,1473,purchase,1.0
22277642,3095,purchase,1.0
22277642,248,purchase,1.0
158476996,647,purchase,1.0
158476996,647,play,103.0
158476996,5105,purchase,1.0
158476996,5105,play,62.0
158476996,4194,purchase,1.0
158476996,4194,play,32.0
158476996,1588,purchase,1.0
158476996,1588,play,7.2
158476996,2960,purchase,1.0
158476996,2960,play,1.4
158476996,4013,purchase,1.0
158476996,4013,play,0.3
101690993,5105,purchase,1.0
101690993,5105,play,141.0
101690993,3801,purchase,1.0
101690993,3801,play,99.0
101690993,1821,purchase,1.0
101690993,1821,play,15.8
101690993,4191,purchase,1.0
101690993,4191,play,3.4
101690993,4551,purchase,1.0
101690993,4551,play,0.8
101690993,3095,purchase,1.0
101690993,248,purchase,1.0
101690993,735,purchase,1.0
101690993,574,purchase,1.0
101690993,1473,purchase,1.0
101690993,1337,purchase,1.0
82020006,1337,purchase,1.0
82020006,1337,play,74.0
82020006,1588,purchase,1.0
82020006,1588,play,1.1
189429276,4013,purchase,1.0
189429276,4013,play,5.6
218215123,4013,purchase,1.0
218215123,4013,play,1.5
198741200,4013,purchase,1.0
198741200,4013,play,0.5
216211930,4013,purchase,1.0
216211930,4013,play,881.0
216211930,2329,purchase,1.0
216211930,2329,play,10.5
216211930,1588,purchase,1.0
216211930,1588,play,1.2
216211930,814,purchase,1.0
216211930,814,play,0.6
216211930,1821,purchase,1.0
294250383,4013,purchase,1.0
294250383,4013,play,1.5
219780322,4013,purchase,1.0
219780322,4013,play,8.3
236054259,4013,purchase,1.0
236054259,4013,play,0.8
198071235,4013,purchase,1.0
198071235,4013,play,1.2
198071235,814,purchase,1.0
155838344,1588,purchase,1.0
155838344,1588,play,1.3
149832495,4013,purchase,1.0
149832495,4013,play,9.5
103984034,3801,purchase,1.0
103984034,3801,play,90.0
280721592,1588,purchase,1.0
280721592,1588,play,0.7
280721592,814,purchase,1.0
201410301,4194,purchase,1.0
136520135,4013,purchase,1.0
136520135,4013,play,7.1
97069030,1588,purchase,1.0
97069030,1588,play,32.0
97069030,4013,purchase,1.0
97069030,4013,play,22.0
249605317,4194,purchase,1.0
296139952,1588,purchase,1.0
296139952,1588,play,0.6
177519904,4013,purchase,1.0
177519904,4013,play,17.5
177519904,4194,purchase,1.0
260729536,4013,purchase,1.0
260729536,4013,play,0.5
28031199,4551,purchase,1.0
28031199,4551,play,286.0
28031199,3801,purchase,1.0
28031199,3801,play,231.0
28031199,2329,purchase,1.0
28031199,2329,play,9.4
219554846,4013,purchase,1.0
219554846,4013,play,15.8
138655214,4013,purchase,1.0
138655214,4013,play,1.7
21075893,574,purchase,1.0
21075893,574,play,0.4
21075893,4551,purchase,1.0
21075893,735,purchase,1.0
21075893,1473,purchase,1.0
53898495,4194,purchase,1.0
53898495,4194,play,190.0
53898495,5105,purchase,1.0
53898495,5105,play,58.0
53898495,3801,purchase,1.0
53898495,3801,play,52.0
53898495,647,purchase,1.0
53898495,647,play,16.6
53898495,1821,purchase,1.0
53898495,1821,play,3.3
53898495,4191,purchase,1.0
53898495,4191,play,1.2
53898495,735,purchase,1.0
53898495,735,play,0.9
53898495,1337,purchase,1.0
53898495,1337,play,0.5
53898495,1473,purchase,1.0
240400609,4013,purchase,1.0
240400609,4013,play,7.6
242300881,4013,purchase,1.0
242300881,4013,play,0.3
219080305,814,purchase,1.0
219080305,814,play,2.5
64392327,3801,purchase,1.0
64392327,3801,play,98.0
77830706,1278,purchase,1.0
77830706,1278,play,71.0
77830706,814,purchase,1.0
77830706,814,play,0.3
77830706,4013,purchase,1.0
77830706,4013,play,0.3
77830706,3206,purchase,1.0
292196792,4013,purchase,1.0
292196792,4013,play,5.4
268935456,4013,purchase,1.0
268935456,4013,play,0.3
14758912,3095,purchase,1.0
14758912,3095,play,85.0
14758912,248,purchase,1.0
187692242,3801,purchase,1.0
187692242,3801,play,49.0
187692242,4194,purchase,1.0
44021324,3801,purchase,1.0
44021324,3801,play,105.0
44021324,4551,purchase,1.0
44021324,574,purchase,1.0
44021324,1473,purchase,1.0
197279094,814,purchase,1.0
197279094,814,play,19.6
93578126,4013,purchase,1.0
93578126,4013,play,1648.0
93578126,1588,purchase,1.0
93578126,1588,play,0.6
282923824,4013,purchase,1.0
282923824,4013,play,4.7
134839311,2960,purchase,1.0
134839311,2960,play,2.7
134839311,1588,purchase,1.0
134839311,1588,play,0.9
198314976,4194,purchase,1.0
169964396,1278,purchase,1.0
169964396,1278,play,7.0
169964396,4191,purchase,1.0
285545510,4013,purchase,1.0
285545510,4013,play,0.4
131876863,1588,purchase,1.0
131876863,1588,play,20.0
131876863,4013,purchase,1.0
131876863,4013,play,2.3
155471453,4013,purchase,1.0
155471453,4013,play,1.5
35009482,1588,purchase,1.0
35009482,1588,play,211.0
35009482,1278,purchase,1.0
35009482,1278,play,193.0
35009482,574,purchase,1.0
35009482,574,play,67.0
35009482,1337,purchase,1.0
35009482,1337,play,25.0
35009482,4191,purchase,1.0
35009482,4191,play,0.6
35009482,1473,purchase,1.0
35009482,1473,play,0.3
136135322,5105,purchase,1.0
136135322,5105,play,25.0
136135322,1821,purchase,1.0
136135322,1821,play,13.1
136135322,735,purchase,1.0
136135322,735,play,10.2
136135322,1278,purchase,1.0
136135322,1278,play,8.8
136135322,4191,purchase,1.0
136135322,4191,play,4.2
136135322,4551,purchase,1.0
136135322,4551,play,2.0
136135322,814,purchase,1.0
136135322,814,play,1.5
136135322,647,purchase,1.0
136135322,647,play,1.0
136135322,4013,purchase,1.0
136135322,4013,play,0.4
136135322,1473,purchase,1.0
230213922,4013,purchase,1.0
230213922,4013,play,1.1
8542204,4013,purchase,1.0
8542204,4013,play,129.0
8542204,3801,purchase,1.0
8542204,3801,play,17.3
8542204,1821,purchase,1.0
8542204,1821,play,16.0
8542204,4191,purchase,1.0
8542204,4191,play,11.8
8542204,2329,purchase,1.0
8542204,2329,play,7.0
8542204,5105,purchase,1.0
8542204,5105,play,1.7
8542204,4551,purchase,1.0
8542204,4551,play,1.0
8542204,4194,purchase,1.0
8542204,4194,play,0.9
8542204,1588,purchase,1.0
8542204,1588,play,0.9
8542204,1337,purchase,1.0
8542204,1337,play,0.5
8542204,735,purchase,1.0
8542204,574,purchase,1.0
8542204,1473,purchase,1.0
300620379,1278,purchase,1.0
300620379,1278,play,11.4
88715858,4191,purchase,1.0
138080934,4013,purchase,1.0
138080934,4013,play,2.3
203422894,4013,purchase,1.0
203422894,4013,play,379.0
203422894,814,purchase,1.0
194670621,1588,purchase,1.0
194670621,1588,play,529.0
194670621,1278,purchase,1.0
194670621,1278,play,197.0
194670621,1337,purchase,1.0
194670621,1337,play,28.0
194670621,1821,purchase,1.0
194670621,1821,play,19.2
194670621,3206,purchase,1.0
194670621,3206,play,0.5
194670621,814,purchase,1.0
194670621,814,play,0.3
253424499,814,purchase,1.0
253424499,814,play,3.2
81585721,2329,purchase,1.0
81585721,2329,play,867.0
81585721,647,purchase,1.0
81585721,647,play,135.0
81585721,1278,purchase,1.0
81585721,1278,play,69.0
81585721,735,purchase,1.0
81585721,735,play,46.0
81585721,1821,purchase,1.0
81585721,1821,play,19.4
81585721,1588,purchase,1.0
81585721,1588,play,17.3
81585721,1337,purchase,1.0
81585721,1337,play,10.4
81585721,4551,purchase,1.0
81585721,4551,play,6.1
81585721,814,purchase,1.0
81585721,814,play,6.1
81585721,4194,purchase,1.0
81585721,4194,play,1.5
81585721,3801,purchase,1.0
81585721,3801,play,0.2
81585721,574,purchase,1.0
81585721,574,play,0.1
81585721,1473,purchase,1.0
281579960,4013,purchase,1.0
281579960,4013,play,0.5
144144570,4013,purchase,1.0
144144570,4013,play,366.0
33261284,3095,purchase,1.0
33261284,3095,play,1899.0
33261284,248,purchase,1.0
205636324,4013,purchase,1.0
205636324,4013,play,154.0
167752146,2329,purchase,1.0
167752146,2329,play,347.0
167752146,814,purchase,1.0
120141290,1588,purchase,1.0
120141290,1588,play,0.5
84395245,3801,purchase,1.0
84395245,3801,play,28.0
135329995,4013,purchase,1.0
135329995,4013,play,0.2
111795034,4013,purchase,1.0
111795034,4013,play,552.0
111795034,3095,purchase,1.0
111795034,3095,play,39.0
111795034,248,purchase,1.0
86733992,647,purchase,1.0
86733992,647,play,130.0
86733992,1278,purchase,1.0
86733992,1278,play,88.0
86733992,3206,purchase,1.0
86733992,3206,play,31.0
86733992,1588,purchase,1.0
86733992,1588,play,29.0
86733992,814,purchase,1.0
86733992,814,play,7.7
86733992,4551,purchase,1.0
86733992,4551,play,3.1
86733992,4013,purchase,1.0
86733992,4013,play,0.6
86733992,1337,purchase,1.0
86733992,1337,play,0.1
278209338,1588,purchase,1.0
278209338,1588,play,0.4
278209338,814,purchase,1.0
278209338,814,play,0.2
150720815,4013,purchase,1.0
150720815,4013,play,417.0
194071007,1588,purchase,1.0
194071007,1588,play,3.0
210725110,4013,purchase,1.0
210725110,4013,play,1.2
26101823,4551,purchase,1.0
26101823,4551,play,0.2
26101823,735,purchase,1.0
26101823,574,purchase,1.0
26101823,1473,purchase,1.0
11200326,4551,purchase,1.0
11200326,735,purchase,1.0
11200326,574,purchase,1.0
11200326,1473,purchase,1.0
175430751,4013,purchase,1.0
175430751,4013,play,0.3
234758647,4013,purchase,1.0
234758647,4013,play,0.8
234758647,2960,purchase,1.0
76420334,2329,purchase,1.0
76420334,2329,play,399.0
76420334,647,purchase,1.0
76420334,647,play,203.0
76420334,1278,purchase,1.0
76420334,1278,play,19.8
76420334,1588,purchase,1.0
76420334,1588,play,6.0
76420334,4551,purchase,1.0
76420334,4551,play,1.6
11408688,735,purchase,1.0
11408688,4551,purchase,1.0
11408688,574,purchase,1.0
11408688,1473,purchase,1.0
190754099,4013,purchase,1.0
190754099,4013,play,2891.0
121727972,1588,purchase,1.0
121727972,1588,play,3.1
69009454,1588,purchase,1.0
69009454,1588,play,180.0
69009454,3801,purchase,1.0
69009454,3801,play,25.0
69009454,5105,purchase,1.0
69009454,5105,play,16.5
69009454,1337,purchase,1.0
69009454,1337,play,14.1
69009454,2329,purchase,1.0
69009454,2329,play,8.6
69009454,4013,purchase,1.0
69009454,4013,play,5.6
69009454,1821,purchase,1.0
69009454,1821,play,5.2
69009454,1278,purchase,1.0
69009454,1278,play,2.4
69009454,4191,purchase,1.0
69009454,4191,play,0.8
69009454,735,purchase,1.0
69009454,1473,purchase,1.0
69009454,2960,purchase,1.0
69009454,814,purchase,1.0
69009454,4194,purchase,1.0
225851590,4013,purchase,1.0
225851590,4013,play,315.0
9439949,3095,purchase,1.0
220887518,814,purchase,1.0
220887518,814,play,51.0
301110007,1588,purchase,1.0
301110007,1588,play,7.9
292976473,4013,purchase,1.0
292976473,4013,play,1.1
145670348,4013,purchase,1.0
145670348,4013,play,126.0
145670348,814,purchase,1.0
67492611,5105,purchase,1.0
67492611,5105,play,345.0
67492611,3206,purchase,1.0
67492611,3206,play,45.0
67492611,1337,purchase,1.0
67492611,1337,play,2.6
67492611,647,purchase,1.0
67492611,647,play,2.3
67492611,4194,purchase,1.0
67492611,4194,play,1.3
67492611,4013,purchase,1.0
67492611,4013,play,0.7
293378273,4013,purchase,1.0
293378273,4013,play,1.5
266836892,2329,purchase,1.0
266836892,2329,play,814.0
120698121,4013,purchase,1.0
120698121,4013,play,0.2
290334662,4013,purchase,1.0
290334662,4013,play,6.0
105590063,3801,purchase,1.0
105590063,3801,play,15.2
112694811,1588,purchase,1.0
112694811,1588,play,154.0
121150146,1588,purchase,1.0
121150146,1588,play,1.7
197363488,1278,purchase,1.0
197363488,1278,play,10.0
197363488,2960,purchase,1.0
199603191,647,purchase,1.0
199603191,647,play,0.4
199603191,814,purchase,1.0
199603191,814,play,0.2
228320359,4013,purchase,1.0
228320359,4013,play,0.7
308452993,2329,purchase,1.0
308452993,2329,play,7.0
201737586,1337,purchase,1.0
201737586,1337,play,7.7
201737586,647,purchase,1.0
201737586,647,play,1.2
201737586,4194,purchase,1.0
176890431,4013,purchase,1.0
176890431,4013,play,0.6
175849081,4013,purchase,1.0
175849081,4013,play,0.8
212041058,4013,purchase,1.0
212041058,4013,play,17.4
43360645,4013,purchase,1.0
43360645,4013,play,2390.0
43360645,2329,purchase,1.0
43360645,2329,play,961.0
43360645,4551,purchase,1.0
43360645,4551,play,115.0
43360645,1337,purchase,1.0
43360645,1337,play,33.0
43360645,735,purchase,1.0
43360645,735,play,17.8
43360645,4194,purchase,1.0
43360645,4194,play,7.7
43360645,1588,purchase,1.0
43360645,1588,play,6.8
43360645,647,purchase,1.0
43360645,647,play,1.7
43360645,5105,purchase,1.0
43360645,5105,play,1.3
43360645,574,purchase,1.0
43360645,574,play,0.8
43360645,814,purchase,1.0
43360645,814,play,0.4
43360645,1473,purchase,1.0
43360645,1473,play,0.2
43360645,3206,purchase,1.0
142650116,3801,purchase,1.0
142650116,3801,play,53.0
142650116,5105,purchase,1.0
286761300,4013,purchase,1.0
286761300,4013,play,0.7
239779234,4013,purchase,1.0
239779234,4013,play,0.9
299905842,4013,purchase,1.0
299905842,4013,play,28.0
112784971,1588,purchase,1.0
112784971,1588,play,2.5
30425578,1337,purchase,1.0
30425578,1337,play,8.7
30425578,647,purchase,1.0
30425578,647,play,5.8
30425578,1588,purchase,1.0
30425578,1588,play,0.8
30425578,735,purchase,1.0
30425578,574,purchase,1.0
30425578,1473,purchase,1.0
30425578,4191,purchase,1.0
30425578,1821,purchase,1.0
309404240,814,purchase,1.0
309404240,814,play,13.0
309404240,1588,purchase,1.0
309404240,1588,play,2.2
199047397,4013,purchase,1.0
199047397,4013,play,1.6
170329549,1588,purchase,1.0
170329549,1588,play,2.5
170329549,814,purchase,1.0
160139917,4013,purchase,1.0
160139917,4013,play,1.4
148761419,4013,purchase,1.0
148761419,4013,play,4.0
211544205,2329,purchase,1.0
211544205,2329,play,270.0
211544205,1278,purchase,1.0
211544205,1278,play,44.0
211544205,1337,purchase,1.0
211544205,1337,play,3.8
211544205,814,purchase,1.0
211544205,814,play,0.5
45974860,2329,purchase,1.0
45974860,2329,play,83.0
45974860,1588,purchase,1.0
45974860,1588,play,79.0
45974860,5105,purchase,1.0
45974860,5105,play,32.0
45974860,647,purchase,1.0
45974860,647,play,25.0
45974860,1821,purchase,1.0
45974860,1821,play,21.0
45974860,1278,purchase,1.0
45974860,1278,play,11.1
45974860,4013,purchase,1.0
45974860,4013,play,4.5
215917975,4013,purchase,1.0
215917975,4013,play,0.7
199121928,4013,purchase,1.0
199121928,4013,play,3.4
185078775,4013,purchase,1.0
185078775,4013,play,0.8
95542056,4013,purchase,1.0
95542056,4013,play,19.3
243536793,2960,purchase,1.0
243536793,2960,play,0.5
14417857,1821,purchase,1.0
14417857,1821,play,102.0
14417857,1337,purchase,1.0
14417857,1337,play,68.0
14417857,4013,purchase,1.0
14417857,4013,play,57.0
14417857,735,purchase,1.0
14417857,735,play,22.0
14417857,4191,purchase,1.0
14417857,4191,play,12.1
14417857,1473,purchase,1.0
14417857,1473,play,7.9
14417857,574,purchase,1.0
14417857,574,play,1.2
14417857,3095,purchase,1.0
14417857,4551,purchase,1.0
160844169,4013,purchase,1.0
160844169,4013,play,274.0
162024985,4013,purchase,1.0
162024985,4013,play,2.7
240820377,4013,purchase,1.0
240820377,4013,play,0.3
294888042,4013,purchase,1.0
294888042,4013,play,4.6
135545063,4013,purchase,1.0
135545063,4013,play,39.0
80386506,1337,purchase,1.0
80386506,1337,play,1.7
143177422,4013,purchase,1.0
143177422,4013,play,2.3
289075484,4013,purchase,1.0
289075484,4013,play,1.8
82212295,4013,purchase,1.0
82212295,4013,play,607.0
82212295,1588,purchase,1.0
82212295,1588,play,575.0
82212295,814,purchase,1.0
82212295,814,play,0.5
144736928,1588,purchase,1.0
144736928,1588,play,73.0
144736928,4013,purchase,1.0
144736928,4013,play,15.8
111044780,2329,purchase,1.0
111044780,2329,play,11.4
111044780,1821,purchase,1.0
111044780,1821,play,10.0
111044780,1588,purchase,1.0
111044780,1588,play,0.7
239306186,4013,purchase,1.0
239306186,4013,play,3.0
296254406,2329,purchase,1.0
